Capillary Pressure,Saturation
0.8097528219223022,0.00478518314513908
0.8097542524337769,0.00478518314513908
0.8097586631774902,0.00478518314513908
0.8097531795501709,0.00478518314513908
0.8097555637359619,0.00478518314513908
0.8097552061080933,0.00478518314513908
0.8097521066665649,0.00478518314513908
0.8097590804100037,0.00478518314513908
0.8097551465034485,0.00478518314513908
0.8097461462020874,0.00478518314513908
0.8097479939460754,0.00478518314513908
0.8097497224807739,0.00478518314513908
0.8097513318061829,0.00478518314513908
0.8097469806671143,0.00478518314513908
0.8097436428070068,0.00478518314513908
0.8097509145736694,0.00478518314513908
0.8097453117370605,0.00478518314513908
0.8097394704818726,0.00478518314513908
0.8097420930862427,0.00478518314513908
0.809741735458374,0.00478518314513908
0.8097505569458008,0.00478518314513908
0.8097524642944336,0.00478518314513908
0.8097527027130127,0.00478518314513908
0.8097548484802246,0.00478518314513908
0.8097496032714844,0.00478518314513908
0.8097476959228516,0.00478518314513908
0.8097488880157471,0.00478518314513908
0.809742271900177,0.00478518314513908
0.8097472786903381,0.00478518314513908
0.8097509145736694,0.00478518314513908
0.8097504377365112,0.00478518314513908
0.8097546100616455,0.00478518314513908
0.80975741147995,0.00478518314513908
0.809758186340332,0.00478518314513908
0.8097686171531677,0.00478518314513908
